province,date_report,cases,cumulative_cases
Ontario,04/02/2020,0,3
Ontario,05/02/2020,0,3
Ontario,06/02/2020,0,3
Ontario,07/02/2020,0,3
Ontario,08/02/2020,0,3
Ontario,09/02/2020,0,3
Ontario,10/02/2020,0,3
Ontario,11/02/2020,0,3
Ontario,12/02/2020,0,3
Ontario,13/02/2020,0,3
Ontario,14/02/2020,0,3
Ontario,15/02/2020,0,3
Ontario,16/02/2020,0,3
Ontario,17/02/2020,0,3
Ontario,18/02/2020,0,3
Ontario,19/02/2020,0,3
Ontario,20/02/2020,0,3
Ontario,21/02/2020,0,3
Ontario,22/02/2020,0,3
Ontario,23/02/2020,1,4
Ontario,24/02/2020,0,4
Ontario,25/02/2020,0,4
Ontario,26/02/2020,1,5
Ontario,27/02/2020,1,6
Ontario,28/02/2020,2,8
Ontario,29/02/2020,3,11
Ontario,01/03/2020,4,15
Ontario,02/03/2020,0,15
Ontario,03/03/2020,5,20
Ontario,04/03/2020,0,20
Ontario,05/03/2020,2,22
Ontario,06/03/2020,6,28
Ontario,07/03/2020,0,28
Ontario,08/03/2020,4,32
Ontario,09/03/2020,3,35
Ontario,10/03/2020,2,37
Ontario,11/03/2020,5,42
Ontario,12/03/2020,17,59
Ontario,13/03/2020,20,79
Ontario,14/03/2020,24,103
Ontario,15/03/2020,42,145
Ontario,16/03/2020,32,177
Ontario,17/03/2020,12,189
Ontario,18/03/2020,25,214
Ontario,19/03/2020,44,258
Ontario,20/03/2020,60,318
Ontario,21/03/2020,59,377
Ontario,22/03/2020,48,425
Ontario,23/03/2020,78,503
Ontario,24/03/2020,85,588
Ontario,25/03/2020,99,687
Ontario,26/03/2020,170,857
Ontario,27/03/2020,135,992
Ontario,28/03/2020,151,1143
Ontario,29/03/2020,211,1354
Ontario,30/03/2020,350,1704
Ontario,31/03/2020,260,1964
Ontario,01/04/2020,428,2392
Ontario,02/04/2020,401,2793
Ontario,03/04/2020,462,3255
Ontario,04/04/2020,375,3630
Ontario,05/04/2020,408,4038
Ontario,06/04/2020,309,4347
Ontario,07/04/2020,379,4726
Ontario,08/04/2020,550,5276
Ontario,09/04/2020,483,5759
Ontario,10/04/2020,478,6237
Ontario,11/04/2020,411,6648
Ontario,12/04/2020,401,7049
Ontario,13/04/2020,421,7470
Ontario,14/04/2020,483,7953
Ontario,15/04/2020,494,8447
Ontario,16/04/2020,514,8961
Ontario,17/04/2020,564,9525
Ontario,18/04/2020,485,10010
Ontario,19/04/2020,568,10578
Ontario,20/04/2020,606,11184
Ontario,21/04/2020,551,11735
Ontario,22/04/2020,510,12245
Ontario,23/04/2020,634,12879
Ontario,24/04/2020,640,13519
Ontario,25/04/2020,476,13995
Ontario,26/04/2020,437,14432
Ontario,27/04/2020,424,14856
Ontario,28/04/2020,525,15381
Ontario,29/04/2020,347,15728
Ontario,30/04/2020,459,16187
Ontario,01/05/2020,421,16608
Ontario,02/05/2020,511,17119
Ontario,03/05/2020,434,17553
Ontario,04/05/2020,370,17923
Ontario,05/05/2020,387,18310
Ontario,06/05/2020,412,18722
Ontario,07/05/2020,399,19121
Ontario,08/05/2020,477,19598
Ontario,09/05/2020,346,19944
Ontario,10/05/2020,294,20238
Ontario,11/05/2020,308,20546
Ontario,12/05/2020,361,20907
Ontario,13/05/2020,329,21236
Ontario,14/05/2020,258,21494
Ontario,15/05/2020,428,21922
Ontario,16/05/2020,391,22313
Ontario,17/05/2020,340,22653
Ontario,18/05/2020,304,22957
Ontario,19/05/2020,427,23384
Ontario,20/05/2020,390,23774
Ontario,21/05/2020,413,24187
Ontario,22/05/2020,441,24628
Ontario,23/05/2020,412,25040
Ontario,24/05/2020,460,25500
Ontario,25/05/2020,404,25904
Ontario,26/05/2020,287,26191
Ontario,27/05/2020,292,26483
Ontario,28/05/2020,383,26866
Ontario,29/05/2020,344,27210
Ontario,30/05/2020,323,27533
Ontario,31/05/2020,326,27859
Ontario,01/06/2020,404,28263
Ontario,02/06/2020,446,28709
Ontario,03/06/2020,338,29047
Ontario,04/06/2020,356,29403
Ontario,05/06/2020,344,29747
Ontario,06/06/2020,455,30202
Ontario,07/06/2020,415,30617
Ontario,08/06/2020,243,30860
Ontario,09/06/2020,230,31090
Ontario,10/06/2020,251,31341
Ontario,11/06/2020,203,31544
Ontario,12/06/2020,182,31726
Ontario,13/06/2020,266,31992
Ontario,14/06/2020,197,32189
Ontario,15/06/2020,181,32370
Ontario,16/06/2020,184,32554
Ontario,17/06/2020,190,32744
Ontario,18/06/2020,173,32917
Ontario,19/06/2020,178,33095
Ontario,20/06/2020,206,33301
Ontario,21/06/2020,175,33476
Ontario,22/06/2020,161,33637
Ontario,23/06/2020,216,33853
Ontario,24/06/2020,163,34016
Ontario,25/06/2020,189,34205
Ontario,26/06/2020,111,34316
Ontario,27/06/2020,160,34476
Ontario,28/06/2020,178,34654
Ontario,29/06/2020,257,34911
Ontario,30/06/2020,157,35068
Ontario,01/07/2020,149,35217
Ontario,02/07/2020,153,35370
Ontario,03/07/2020,165,35535
Ontario,04/07/2020,121,35656
Ontario,05/07/2020,138,35794
Ontario,06/07/2020,154,35948
Ontario,07/07/2020,112,36060
Ontario,08/07/2020,118,36178
Ontario,09/07/2020,170,36348
Ontario,10/07/2020,116,36464
Ontario,11/07/2020,130,36594
Ontario,12/07/2020,129,36723
Ontario,13/07/2020,116,36839
Ontario,14/07/2020,111,36950
Ontario,15/07/2020,102,37052
Ontario,16/07/2020,111,37163
Ontario,17/07/2020,111,37274
Ontario,18/07/2020,166,37440
Ontario,19/07/2020,164,37604
Ontario,20/07/2020,135,37739
Ontario,21/07/2020,203,37942
Ontario,22/07/2020,165,38107
Ontario,23/07/2020,103,38210
Ontario,24/07/2020,195,38405
Ontario,25/07/2020,138,38543
Ontario,26/07/2020,137,38680
Ontario,27/07/2020,119,38799
Ontario,28/07/2020,111,38910
Ontario,29/07/2020,76,38986
Ontario,30/07/2020,89,39075
Ontario,31/07/2020,134,39209
Ontario,01/08/2020,124,39333
Ontario,02/08/2020,116,39449
Ontario,03/08/2020,88,39537
Ontario,04/08/2020,91,39628
Ontario,05/08/2020,86,39714
Ontario,06/08/2020,95,39809
Ontario,07/08/2020,88,39897
Ontario,08/08/2020,70,39967
Ontario,09/08/2020,79,40046
Ontario,10/08/2020,115,40161
Ontario,11/08/2020,33,40194
Ontario,12/08/2020,95,40289
Ontario,13/08/2020,78,40367
Ontario,14/08/2020,92,40459
Ontario,15/08/2020,106,40565
Ontario,16/08/2020,81,40646
Ontario,17/08/2020,99,40745
Ontario,18/08/2020,125,40870
Ontario,19/08/2020,102,40972
Ontario,20/08/2020,76,41048
Ontario,21/08/2020,131,41179
Ontario,22/08/2020,108,41287
Ontario,23/08/2020,115,41402
Ontario,24/08/2020,105,41507
Ontario,25/08/2020,100,41607
Ontario,26/08/2020,88,41695
Ontario,27/08/2020,118,41813
Ontario,28/08/2020,122,41935
Ontario,29/08/2020,148,42083
Ontario,30/08/2020,112,42195
Ontario,31/08/2020,114,42309
Ontario,01/09/2020,112,42421
Ontario,02/09/2020,133,42554
Ontario,03/09/2020,132,42686
Ontario,04/09/2020,148,42834
Ontario,05/09/2020,169,43003
Ontario,06/09/2020,158,43161
Ontario,07/09/2020,190,43351
Ontario,08/09/2020,185,43536
Ontario,09/09/2020,149,43685
Ontario,10/09/2020,170,43855
Ontario,11/09/2020,213,44068
Ontario,12/09/2020,232,44300
Ontario,13/09/2020,204,44504
Ontario,14/09/2020,313,44817
Ontario,15/09/2020,251,45068
Ontario,16/09/2020,315,45383
Ontario,17/09/2020,293,45676
Ontario,18/09/2020,401,46077
Ontario,19/09/2020,407,46484
Ontario,20/09/2020,365,46849
Ontario,21/09/2020,425,47274
Ontario,22/09/2020,478,47752
Ontario,23/09/2020,335,48087
Ontario,24/09/2020,409,48496
Ontario,25/09/2020,409,48905
Ontario,26/09/2020,435,49340
Ontario,27/09/2020,491,49831
Ontario,28/09/2020,700,50531
Ontario,29/09/2020,554,51085
Ontario,30/09/2020,625,51710
Ontario,01/10/2020,538,52248
Ontario,02/10/2020,732,52980
Ontario,03/10/2020,653,53633
Ontario,04/10/2020,566,54199
Ontario,05/10/2020,615,54814
Ontario,06/10/2020,548,55362
Ontario,07/10/2020,583,55945
Ontario,08/10/2020,797,56742
Ontario,09/10/2020,939,57681
Ontario,10/10/2020,809,58490
Ontario,11/10/2020,649,59139
Ontario,12/10/2020,807,59946
Ontario,13/10/2020,746,60692
Ontario,14/10/2020,721,61413
Ontario,15/10/2020,783,62196
Ontario,16/10/2020,712,62908
Ontario,17/10/2020,805,63713
Ontario,18/10/2020,658,64371
Ontario,19/10/2020,704,65075
Ontario,20/10/2020,821,65896
Ontario,21/10/2020,790,66686
Ontario,22/10/2020,841,67527
Ontario,23/10/2020,826,68353
Ontario,24/10/2020,978,69331
Ontario,25/10/2020,1042,70373
Ontario,26/10/2020,851,71224
Ontario,27/10/2020,827,72051
Ontario,28/10/2020,834,72885
Ontario,29/10/2020,934,73819
Ontario,30/10/2020,896,74715
Ontario,31/10/2020,1015,75730
Ontario,01/11/2020,977,76707
Ontario,02/11/2020,948,77655
Ontario,03/11/2020,1050,78705
Ontario,04/11/2020,987,79692
Ontario,05/11/2020,998,80690
Ontario,06/11/2020,1003,81693
Ontario,07/11/2020,1132,82825
Ontario,08/11/2020,1328,84153
Ontario,09/11/2020,1242,85395
Ontario,10/11/2020,1388,86783
Ontario,11/11/2020,1426,88209
Ontario,12/11/2020,1575,89784
Ontario,13/11/2020,1396,91180
Ontario,14/11/2020,1581,92761
Ontario,15/11/2020,1248,94009
Ontario,16/11/2020,1487,95496
Ontario,17/11/2020,1249,96745
Ontario,18/11/2020,1417,98162
Ontario,19/11/2020,1210,99372
Ontario,20/11/2020,1418,100790
Ontario,21/11/2020,1588,102378
Ontario,22/11/2020,1534,103912
Ontario,23/11/2020,1589,105501
Ontario,24/11/2020,1009,106510
Ontario,25/11/2020,1373,107883
Ontario,26/11/2020,1478,109361
Ontario,27/11/2020,1855,111216
Ontario,28/11/2020,1822,113038
Ontario,29/11/2020,1708,114746
Ontario,30/11/2020,1746,116492
Ontario,01/12/2020,1707,118199
Ontario,02/12/2020,1723,119922
Ontario,03/12/2020,1824,121746
Ontario,04/12/2020,1780,123526
Ontario,05/12/2020,1859,125385
Ontario,06/12/2020,1924,127309
Ontario,07/12/2020,1925,129234
Ontario,08/12/2020,1676,130910
Ontario,09/12/2020,1890,132800
Ontario,10/12/2020,1983,134783
Ontario,11/12/2020,1848,136631
Ontario,12/12/2020,1873,138504
Ontario,13/12/2020,1677,140181
Ontario,14/12/2020,1940,142121
Ontario,15/12/2020,2275,144396
Ontario,16/12/2020,2139,146535
Ontario,17/12/2020,2432,148967
Ontario,18/12/2020,2290,151257
Ontario,19/12/2020,2357,153614
Ontario,20/12/2020,2316,155930
Ontario,21/12/2020,2123,158053
Ontario,22/12/2020,2202,160255
Ontario,23/12/2020,2408,162663
Ontario,24/12/2020,2447,165110
Ontario,25/12/2020,2159,167269
Ontario,26/12/2020,2142,169411
Ontario,27/12/2020,2005,171416
Ontario,28/12/2020,1939,173355
Ontario,29/12/2020,2553,175908
Ontario,30/12/2020,2923,178831
Ontario,31/12/2020,3328,182159
Ontario,01/01/2021,2476,184635
Ontario,02/01/2021,3363,187998
Ontario,03/01/2021,2964,190962
Ontario,04/01/2021,3270,194232
Ontario,05/01/2021,3128,197360
Ontario,06/01/2021,3266,200626
Ontario,07/01/2021,3519,204145
Ontario,08/01/2021,4249,208394
Ontario,09/01/2021,3443,211837
Ontario,10/01/2021,3945,215782
Ontario,11/01/2021,3338,219120
Ontario,12/01/2021,2903,222023
Ontario,13/01/2021,2961,224984
Ontario,14/01/2021,3326,228310
Ontario,15/01/2021,2998,231308
Ontario,16/01/2021,3056,234364
Ontario,17/01/2021,3422,237786
Ontario,18/01/2021,2578,240364
Ontario,19/01/2021,1913,242277
Ontario,20/01/2021,2655,244932
Ontario,21/01/2021,2632,247564
Ontario,22/01/2021,2662,250226
Ontario,23/01/2021,2359,252585
Ontario,24/01/2021,2417,255002
Ontario,25/01/2021,1958,256960
Ontario,26/01/2021,1740,258700
Ontario,27/01/2021,1670,260370
Ontario,28/01/2021,2093,262463
Ontario,29/01/2021,1837,264300
Ontario,30/01/2021,2063,266363
Ontario,31/01/2021,1848,268211
Ontario,01/02/2021,1969,270180
Ontario,02/02/2021,745,270925
Ontario,03/02/2021,1172,272097
Ontario,04/02/2021,1563,273660
Ontario,05/02/2021,1670,275330
Ontario,06/02/2021,1388,276718
Ontario,07/02/2021,1489,278207
Ontario,08/02/2021,1265,279472
Ontario,09/02/2021,1022,280494
Ontario,10/02/2021,1072,281566
Ontario,11/02/2021,937,282503
Ontario,12/02/2021,1084,283587
Ontario,13/02/2021,1300,284887
Ontario,14/02/2021,981,285868
Ontario,15/02/2021,964,286832
Ontario,16/02/2021,904,287736
Ontario,17/02/2021,847,288583
Ontario,18/02/2021,1038,289621
Ontario,19/02/2021,1150,290771
Ontario,20/02/2021,1228,291999
Ontario,21/02/2021,1087,293086
Ontario,22/02/2021,1058,294144
Ontario,23/02/2021,975,295119
Ontario,24/02/2021,1054,296173
Ontario,25/02/2021,1138,297311
Ontario,26/02/2021,1258,298569
Ontario,27/02/2021,1185,299754
Ontario,28/02/2021,1062,300816
Ontario,01/03/2021,1023,301839
Ontario,02/03/2021,966,302805
Ontario,03/03/2021,958,303763
Ontario,04/03/2021,994,304757
Ontario,05/03/2021,1250,306007
Ontario,06/03/2021,990,306997
Ontario,07/03/2021,1299,308296
Ontario,08/03/2021,1631,309927
Ontario,09/03/2021,1185,311112
Ontario,10/03/2021,1316,312428
Ontario,11/03/2021,1092,313520
Ontario,12/03/2021,1371,314891
Ontario,13/03/2021,1468,316359
Ontario,14/03/2021,1747,318106
Ontario,15/03/2021,1268,319374
Ontario,16/03/2021,1074,320448
Ontario,17/03/2021,1508,321956
Ontario,18/03/2021,1553,323509
Ontario,19/03/2021,1745,325254
Ontario,20/03/2021,1829,327083
Ontario,21/03/2021,1791,328874
Ontario,22/03/2021,1699,330573
Ontario,23/03/2021,1546,332119
Ontario,24/03/2021,1571,333690
Ontario,25/03/2021,2380,336070
Ontario,26/03/2021,2169,338239
Ontario,27/03/2021,2453,340692
Ontario,28/03/2021,2448,343140
Ontario,29/03/2021,2094,345234
Ontario,30/03/2021,2336,347570
Ontario,31/03/2021,2333,349903
Ontario,01/04/2021,2557,352460
Ontario,02/04/2021,3089,355549
Ontario,03/04/2021,3009,358558
Ontario,04/04/2021,3041,361599
Ontario,05/04/2021,2938,364537
Ontario,06/04/2021,3065,367602
Ontario,07/04/2021,3215,370817
Ontario,08/04/2021,3295,374112
Ontario,09/04/2021,4227,378339
Ontario,10/04/2021,3813,382152
Ontario,11/04/2021,4456,386608
Ontario,12/04/2021,4401,391009
Ontario,13/04/2021,3670,394679
Ontario,14/04/2021,4156,398835
Ontario,15/04/2021,4736,403571
Ontario,16/04/2021,4812,408383
Ontario,17/04/2021,4362,412745
Ontario,18/04/2021,4250,416995
Ontario,19/04/2021,4447,421442
Ontario,20/04/2021,3469,424911
Ontario,21/04/2021,4212,429123
Ontario,22/04/2021,3682,432805
Ontario,23/04/2021,4505,437310
Ontario,24/04/2021,4094,441404
Ontario,25/04/2021,3947,445351
Ontario,26/04/2021,3510,448861
Ontario,27/04/2021,3265,452126
Ontario,28/04/2021,3480,455606
Ontario,29/04/2021,3871,459477
Ontario,30/04/2021,3887,463364
Ontario,01/05/2021,3369,466733
Ontario,02/05/2021,3732,470465
Ontario,03/05/2021,3436,473901
Ontario,04/05/2021,2791,476692
Ontario,05/05/2021,2941,479633
Ontario,06/05/2021,3424,483057
Ontario,07/05/2021,3166,486223
Ontario,08/05/2021,2864,489087
Ontario,09/05/2021,3216,492303
Ontario,10/05/2021,2716,495019
Ontario,11/05/2021,2073,497092
Ontario,12/05/2021,2320,499412
Ontario,13/05/2021,2759,502171
Ontario,14/05/2021,2362,504533
Ontario,15/05/2021,2584,507117
Ontario,16/05/2021,2199,509316
Ontario,17/05/2021,2170,511486
Ontario,18/05/2021,1616,513102
Ontario,19/05/2021,1588,514690
Ontario,20/05/2021,2400,517090
Ontario,21/05/2021,1890,518980
Ontario,22/05/2021,1794,520774
Ontario,23/05/2021,1691,522465
Ontario,24/05/2021,1446,523911
Ontario,25/05/2021,1039,524950
Ontario,26/05/2021,1095,526045
Ontario,27/05/2021,1135,527180
Ontario,28/05/2021,1273,528453
Ontario,29/05/2021,1057,529510
Ontario,30/05/2021,1033,530543
Ontario,31/05/2021,916,531459
Ontario,01/06/2021,699,532158
Ontario,02/06/2021,733,532891
Ontario,03/06/2021,870,533761
Ontario,04/06/2021,914,534675
Ontario,05/06/2021,744,535419
Ontario,06/06/2021,663,536082
Ontario,07/06/2021,525,536607
Ontario,08/06/2021,469,537076
Ontario,09/06/2021,411,537487
Ontario,10/06/2021,590,538077
Ontario,11/06/2021,574,538651
Ontario,12/06/2021,502,539153
Ontario,13/06/2021,530,539683
Ontario,14/06/2021,447,540130
Ontario,15/06/2021,296,540426
Ontario,16/06/2021,384,540810
Ontario,17/06/2021,370,541180
Ontario,18/06/2021,345,541525
Ontario,19/06/2021,355,541880
Ontario,20/06/2021,318,542198
Ontario,21/06/2021,270,542468
Ontario,22/06/2021,296,542764
Ontario,23/06/2021,255,543019
Ontario,24/06/2021,296,543315
Ontario,25/06/2021,256,543571
Ontario,26/06/2021,346,543917
Ontario,27/06/2021,287,544204
Ontario,28/06/2021,210,544414
Ontario,29/06/2021,299,544713
Ontario,30/06/2021,184,544897
Ontario,01/07/2021,284,545181
Ontario,02/07/2021,200,545381
Ontario,03/07/2021,209,545590
Ontario,04/07/2021,213,545803
Ontario,05/07/2021,170,545973
Ontario,06/07/2021,244,546217
Ontario,07/07/2021,194,546411
Ontario,08/07/2021,210,546621
Ontario,09/07/2021,183,546804
Ontario,10/07/2021,179,546983
Ontario,11/07/2021,166,547149
Ontario,12/07/2021,114,547263
Ontario,13/07/2021,146,547409
Ontario,14/07/2021,153,547562
Ontario,15/07/2021,143,547705
Ontario,16/07/2021,159,547864
Ontario,17/07/2021,176,548040
Ontario,18/07/2021,177,548217
Ontario,19/07/2021,130,548347
Ontario,20/07/2021,127,548474
Ontario,21/07/2021,135,548609
Ontario,22/07/2021,185,548794
Ontario,23/07/2021,192,548986
Ontario,24/07/2021,170,549156
Ontario,25/07/2021,172,549328
Ontario,26/07/2021,119,549447
Ontario,27/07/2021,129,549576
Ontario,28/07/2021,158,549734
Ontario,29/07/2021,218,549952
Ontario,30/07/2021,226,550178
Ontario,31/07/2021,258,550436
Ontario,01/08/2021,218,550654
Ontario,02/08/2021,168,550822
Ontario,03/08/2021,164,550986
Ontario,04/08/2021,139,551125
Ontario,05/08/2021,213,551338
Ontario,06/08/2021,340,551678
Ontario,07/08/2021,378,552056
Ontario,08/08/2021,423,552479
Ontario,09/08/2021,325,552804
Ontario,10/08/2021,321,553125
Ontario,11/08/2021,324,553449
Ontario,12/08/2021,513,553962
Ontario,13/08/2021,510,554472
Ontario,14/08/2021,578,555050
Ontario,15/08/2021,511,555561
Ontario,16/08/2021,526,556087
Ontario,17/08/2021,348,556435
Ontario,18/08/2021,485,556920
Ontario,19/08/2021,531,557451
Ontario,20/08/2021,650,558101
Ontario,21/08/2021,689,558790
Ontario,22/08/2021,722,559512
Ontario,23/08/2021,639,560151
Ontario,24/08/2021,486,560637
Ontario,25/08/2021,660,561297
Ontario,26/08/2021,678,561975
Ontario,27/08/2021,781,562756
Ontario,28/08/2021,835,563591
Ontario,29/08/2021,740,564331
Ontario,30/08/2021,694,565025
Ontario,31/08/2021,525,565550
Ontario,01/09/2021,656,566206
Ontario,02/09/2021,865,567071
Ontario,03/09/2021,807,567878
Ontario,04/09/2021,944,568822
Ontario,05/09/2021,811,569633
Ontario,06/09/2021,581,570214
Ontario,07/09/2021,564,570778
Ontario,08/09/2021,554,571332
Ontario,09/09/2021,798,572130
Ontario,10/09/2021,848,572978
Ontario,11/09/2021,857,573835
Ontario,12/09/2021,784,574619
Ontario,13/09/2021,600,575219
Ontario,14/09/2021,577,575796
Ontario,15/09/2021,593,576389
Ontario,16/09/2021,864,577253
Ontario,17/09/2021,795,578048
Ontario,18/09/2021,821,578869
Ontario,19/09/2021,715,579584
Ontario,20/09/2021,610,580194
Ontario,21/09/2021,574,580768
Ontario,22/09/2021,463,581231
Ontario,23/09/2021,677,581908
Ontario,24/09/2021,727,582635
Ontario,25/09/2021,640,583275
Ontario,26/09/2021,653,583928
Ontario,27/09/2021,613,584541
Ontario,28/09/2021,466,585007
Ontario,29/09/2021,495,585502
Ontario,30/09/2021,647,586149
Ontario,01/10/2021,668,586817
Ontario,02/10/2021,704,587521
Ontario,03/10/2021,580,588101
Ontario,04/10/2021,511,588612
Ontario,05/10/2021,429,589041
Ontario,06/10/2021,476,589517
Ontario,07/10/2021,587,590104
Ontario,08/10/2021,573,590677
Ontario,09/10/2021,654,591331
Ontario,10/10/2021,237,591568
Ontario,11/10/2021,756,592324
Ontario,12/10/2021,390,592714
Ontario,13/10/2021,306,593020
Ontario,14/10/2021,417,593437
Ontario,15/10/2021,496,593933
Ontario,16/10/2021,486,594419
Ontario,17/10/2021,443,594862
Ontario,18/10/2021,373,595235
Ontario,19/10/2021,328,595563
Ontario,20/10/2021,304,595867
Ontario,21/10/2021,413,596280
Ontario,22/10/2021,492,596772
Ontario,23/10/2021,373,597145
Ontario,24/10/2021,370,597515
Ontario,25/10/2021,326,597841
Ontario,26/10/2021,269,598110
Ontario,27/10/2021,321,598431
Ontario,28/10/2021,409,598840
Ontario,29/10/2021,419,599259
Ontario,30/10/2021,356,599615
Ontario,31/10/2021,340,599955
Ontario,01/11/2021,422,600377
Ontario,02/11/2021,331,600708
Ontario,03/11/2021,378,601086
Ontario,04/11/2021,438,601524
Ontario,05/11/2021,563,602087
Ontario,06/11/2021,508,602595
Ontario,07/11/2021,636,603231
Ontario,08/11/2021,480,603711
Ontario,09/11/2021,441,604152
Ontario,10/11/2021,454,604606
Ontario,11/11/2021,642,605248
Ontario,12/11/2021,598,605846
Ontario,13/11/2021,661,606507
Ontario,14/11/2021,666,607173
Ontario,15/11/2021,552,607725
Ontario,16/11/2021,481,608206
Ontario,17/11/2021,512,608718
Ontario,18/11/2021,711,609429
Ontario,19/11/2021,793,610222
Ontario,20/11/2021,728,610950
Ontario,21/11/2021,741,611691
Ontario,22/11/2021,627,612318
Ontario,23/11/2021,613,612931
Ontario,24/11/2021,591,613522
Ontario,25/11/2021,748,614270
Ontario,26/11/2021,927,615197
Ontario,27/11/2021,854,616051
Ontario,28/11/2021,964,617015
Ontario,29/11/2021,788,617803
Ontario,30/11/2021,687,618490
Ontario,01/12/2021,780,619270
Ontario,02/12/2021,959,620229
Ontario,03/12/2021,1031,621260
Ontario,04/12/2021,1053,622313
Ontario,05/12/2021,1184,623497
Ontario,06/12/2021,887,624384
Ontario,07/12/2021,928,625312
Ontario,08/12/2021,1009,626321
Ontario,09/12/2021,1290,627611
Ontario,10/12/2021,1453,629064
Ontario,11/12/2021,1607,630671
Ontario,12/12/2021,1476,632147
Ontario,13/12/2021,1536,633683
Ontario,14/12/2021,1429,635112
Ontario,15/12/2021,1808,636920
Ontario,16/12/2021,2421,639341
Ontario,17/12/2021,3124,642465
Ontario,18/12/2021,3301,645766
Ontario,19/12/2021,4177,649943
Ontario,20/12/2021,3784,653727
Ontario,21/12/2021,3453,657180
Ontario,22/12/2021,4383,661563
Ontario,23/12/2021,5790,667353
Ontario,24/12/2021,9571,676924
Ontario,25/12/2021,10412,687336
Ontario,26/12/2021,9826,697162
Ontario,27/12/2021,9418,706580
Ontario,28/12/2021,8825,715405
Ontario,29/12/2021,10436,725841
Ontario,30/12/2021,13807,739648
Ontario,31/12/2021,16713,756361
Ontario,01/01/2022,18445,774806
Ontario,02/01/2022,16714,791520
Ontario,03/01/2022,13578,805098
Ontario,04/01/2022,11352,816450
Ontario,05/01/2022,11582,828032
Ontario,06/01/2022,13339,841371
Ontario,07/01/2022,11899,853270
Ontario,08/01/2022,13362,866632
Ontario,09/01/2022,11959,878591
Ontario,10/01/2022,9706,888297
Ontario,11/01/2022,7951,896248
Ontario,12/01/2022,9783,906031
Ontario,13/01/2022,9909,915940
Ontario,14/01/2022,10964,926904
Ontario,15/01/2022,10732,937636
Ontario,16/01/2022,10450,948086
Ontario,17/01/2022,8521,956607
Ontario,18/01/2022,7086,963693
Ontario,19/01/2022,5744,969437
Ontario,20/01/2022,7757,977194
Ontario,21/01/2022,7165,984359
Ontario,22/01/2022,6473,990832
Ontario,23/01/2022,5833,996665
Ontario,24/01/2022,4790,1001455
Ontario,25/01/2022,3424,1004879
Ontario,26/01/2022,5368,1010247
Ontario,27/01/2022,5852,1016099
Ontario,28/01/2022,5337,1021436
Ontario,29/01/2022,4855,1026291
Ontario,30/01/2022,3960,1030251
Ontario,31/01/2022,3043,1033294
Ontario,01/02/2022,2622,1035916
Ontario,02/02/2022,3909,1039825
Ontario,03/02/2022,4098,1043923
Ontario,04/02/2022,4047,1047970
Ontario,05/02/2022,3204,1051174
Ontario,06/02/2022,2887,1054061
Ontario,07/02/2022,2088,1056149
Ontario,08/02/2022,2092,1058241
Ontario,09/02/2022,3162,1061403
Ontario,10/02/2022,3201,1064604
Ontario,11/02/2022,2907,1067511
Ontario,12/02/2022,2944,1070455
Ontario,13/02/2022,2265,1072720
Ontario,14/02/2022,1765,1074485
Ontario,15/02/2022,1593,1076078
Ontario,16/02/2022,2532,1078610
Ontario,17/02/2022,2327,1080937
Ontario,18/02/2022,2337,1083274
Ontario,19/02/2022,2244,1085518
Ontario,20/02/2022,1966,1087484
Ontario,21/02/2022,1335,1088819
Ontario,22/02/2022,1282,1090101
Ontario,23/02/2022,1425,1091526
Ontario,24/02/2022,2404,1093930
Ontario,25/02/2022,2427,1096357
Ontario,26/02/2022,2338,1098695
Ontario,27/02/2022,2001,1100696
Ontario,28/02/2022,1315,1102011
Ontario,01/03/2022,1176,1103187
Ontario,02/03/2022,1959,1105146
Ontario,03/03/2022,2262,1107408
Ontario,04/03/2022,2085,1109493
Ontario,05/03/2022,1930,1111423
Ontario,06/03/2022,1787,1113210
Ontario,07/03/2022,1074,1114284
Ontario,08/03/2022,1208,1115492
Ontario,09/03/2022,1947,1117439
Ontario,10/03/2022,2125,1119564
Ontario,11/03/2022,2130,1121694
Ontario,12/03/2022,2015,1123709
Ontario,13/03/2022,1631,1125340
Ontario,14/03/2022,1116,1126456
Ontario,15/03/2022,1076,1127532
Ontario,16/03/2022,2011,1129543
Ontario,17/03/2022,2398,1131941
Ontario,18/03/2022,2502,1134443
Ontario,19/03/2022,2078,1136521
Ontario,20/03/2022,1680,1138201
Ontario,21/03/2022,1217,1139418
Ontario,22/03/2022,1447,1140865
Ontario,23/03/2022,2149,1143014
Ontario,24/03/2022,2561,1145575
Ontario,25/03/2022,2761,1148336
Ontario,26/03/2022,2754,1151090
Ontario,27/03/2022,2215,1153305
Ontario,28/03/2022,1741,1155046
Ontario,29/03/2022,1610,1156656
Ontario,30/03/2022,2813,1159469
Ontario,31/03/2022,3139,1162608
Ontario,01/04/2022,3520,1166128
Ontario,02/04/2022,3233,1169361
Ontario,03/04/2022,3077,1172438
Ontario,04/04/2022,2248,1174686
Ontario,05/04/2022,1991,1176677
Ontario,06/04/2022,3444,1180121
Ontario,07/04/2022,4224,1184345
Ontario,08/04/2022,4295,1188640
Ontario,09/04/2022,3797,1192437
Ontario,10/04/2022,3481,1195918
Ontario,11/04/2022,2401,1198319
Ontario,12/04/2022,2300,1200619
Ontario,13/04/2022,3833,1204452
Ontario,14/04/2022,4589,1209041
